iteration,query_idx,question,options,expected_answer,generated_query,successful,returned_results,correct,results,error
3,34,Which of the following is NOT commonly measured by a patient monitoring device?,"['Electrocardiogram (ECG)', 'Body temperature', 'Blood pressure', 'Electromyography (EMG)']",Electromyography (EMG),"MATCH (d:MedicalDevice {name: 'PatientMonitoringDevice'})
OPTIONAL MATCH (d)-[:measures]->(p:BiomedicalParameter)
WHERE p.name IN ['ECG', 'BodyTemperature', 'BloodPressure', 'EMG']
RETURN p.name AS NOT_commonMeasurement
LIMIT 1
HAVING p.name = 'EMG'",False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'HAVING': expected an expression, 'FOREACH', 'ORDER BY', 'CALL', 'CREATE', 'LOAD CSV', 'DELETE', 'DETACH', 'FINISH', 'INSERT', 'LIMIT', 'MATCH', 'MERGE', 'NODETACH', 'OFFSET', 'OPTIONAL', 'REMOVE', 'RETURN', 'SET', 'SKIP', 'UNION', 'UNWIND', 'USE', 'WITH' or <EOF> (line 6, column 1 (offset: 228))
""HAVING p.name = 'EMG'""
 ^}"
3,35,"Which action of laser medical devices causes disruption of cell membranes, evaporation of water from cells, swelling, and cell rupture?","['Blood coagulation action', 'Thermal action', 'Electrical action', 'Photonic action']",Thermal action,"MATCH (l:MedicalDevice {name: 'LaserMedicalDevices'})
OPTIONAL MATCH (l)-[:causes]->(f:FunctionalityConcern)
WHERE f.name IN ['BloodCoagulationAction', 'ThermalAction', 'ElectricalAction', 'PhotonicAction']
RETURN f.name AS disruptiveAction
LIMIT 1
HAVING f.name = 'ThermalAction'",False,False,False,[],"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'HAVING': expected an expression, 'FOREACH', 'ORDER BY', 'CALL', 'CREATE', 'LOAD CSV', 'DELETE', 'DETACH', 'FINISH', 'INSERT', 'LIMIT', 'MATCH', 'MERGE', 'NODETACH', 'OFFSET', 'OPTIONAL', 'REMOVE', 'RETURN', 'SET', 'SKIP', 'UNION', 'UNWIND', 'USE', 'WITH' or <EOF> (line 6, column 1 (offset: 249))
""HAVING f.name = 'ThermalAction'""
 ^}"
3,36,What is the type of a material such as alumina that does not cause any chemical reaction in the body after being implanted into biological tissue?,"['Biocompatible synthetic material', 'Bioactive material', 'Bioabsorbable material', 'Bioinert material']",Bioinert material,MATCH (m:BiocompatibleMaterial {name: 'Bioinert material'}) RETURN m.name,True,False,False,[],
3,37,Which of the following is NOT an imaging variable in Magnetic Resonance Imaging (MRI)?,"['Spin-spin relaxation time (T2)', 'Hydrogen density', 'Spin-lattice relaxation time (T1)', 'Electron density']",Electron density,MATCH (p:BiomedicalParameter {name: 'Electron density'}) RETURN p.name,True,False,False,[],
3,38,What is the typical material used for metal electrodes in biopotential signal measurement?,"['Lead (Pb)', 'Copper (Cu)', 'Ag-AgCl', 'Aluminum (Al)']",Ag-AgCl,MATCH (b:BiocompatibleMaterial {name: 'Ag-AgCl'}) RETURN b.name,True,False,False,[],
3,39,Which of the following structures is not part of the hindbrain?,"['pons', 'hypothalamus', 'cerebellum', 'vermis']",hypothalamus,MATCH (b:Body {name: 'Hypothalamus'}) RETURN b.name,True,False,False,[],
3,40,Which of the following statements about hemodialysis is incorrect?,"['In hemodialysis, solute removal is achieved through diffusion and convection, while fluid removal is achieved through ultrafiltration.', 'Complications of hemodialysis can include hypotension, muscle cramps, and dialysis disequilibrium syndrome.', 'A dialysis solution that interacts with blood to remove waste and excess fluid while replenishing and maintaining necessary electrolytes is required, and its concentration is similar to that of plasma.', 'Inserting a catheter into a vein for vascular access is called an arteriovenous fistula.']",Inserting a catheter into a vein for vascular access is called an arteriovenous fistula.,MATCH (p:MedicalProcedure {name: 'ArteriovenousFistula'}) RETURN p.name,True,False,False,[],
3,46,Which of the following is NOT a problem that can arise from the use of artificial joints?,"['Deep wound site infection', 'Wear of the artificial joint surface', 'Increased bone density', 'Dislocation after surgery']",Increased bone density,MATCH (p:MedicalDevice {name: 'ArtificialJoint'}) OPTIONAL MATCH (p)<-[:indicatesProblem]-(problems:BiocompatibilityConcern) RETURN COLLECT(DISTINCT problems.name) as potential_problems,True,True,False,[{'potential_problems': []}],
3,47,What effect is used to measure the velocity of blood flow by measuring the frequency change of the ultrasound reflected back from the blood cells?,"['Doppler effect', 'Photoelectric effect', 'Electric field effect', 'Hall effect']",Doppler effect,MATCH (us:ElectromagneticWaveModality {name: 'Ultrasound'})-[:utilizesEffect]->(e:BiomedicalSignalProcessingTechnique {name: 'DopplerEffect'}) RETURN e.name as effect_used,True,False,False,[],
3,48,Which of the following statements about bio-surface electrodes is incorrect?,"['Contact resistance is proportional to the area, so the actual contact area with the surface should be reduced.', 'Paste is used to reduce the impedance with the skin.', 'The polarization voltage generated from the metal of the electrode should be small.', 'It should maintain stable contact with the body surface for a long time.']","Contact resistance is proportional to the area, so the actual contact area with the surface should be reduced.",MATCH (e:MedicalDevice {name: 'BioSurfaceElectrode'}) RETURN e.name as electrode,True,False,False,[],
3,49,Which of the following is NOT a goal of medical informatics as proposed by the American Medical Informatics Association (AMIA)?,"['Increasing the efficiency of medical records', 'Learning computer operation methods', 'Computer-assisted learning', 'Information retrieval and management']",Increasing the efficiency of medical records,MATCH (m:HealthInformaticsSystem {name: 'AMR'}) WHERE NOT m.name = 'EHR' RETURN m.name as not_informatics_goal,True,False,False,[],
3,50,Which of the following is NOT a basic function of an incubator?,"['Ventilation control', 'Humidity control', 'Temperature control', 'Freezing control']",freezing control,MATCH (i:MedicalDevice {name: 'Incubator'}) RETURN i.name as incubator_function,True,False,False,[],
3,51,Which of the following is NOT correct definition of electrocardiogram (ECG) waveforms?,"['The T wave represents repolarization of the atria', 'The P wave represents depolarization of the atria', 'The R wave represents depolarization of the ventricles', 'The Q wave represents depolarization of the interventricular septum']",The T wave represents repolarization of the atria,MATCH (ecg:BiomedicalSignalProcessing {name: 'Electrocardiogram'}) RETURN FALSE AS correctDefinition,True,False,False,[],
3,52,Which of the following is NOT a required property for the metal materials used in artificial hip joints?,"['Wear resistance', 'Mechanical strength', 'Brittleness', 'Corrosion resistance']",Brittleness,MATCH (aj:MedicalDevice {name: 'ArtificialJoint'})-[:isA]->(:DesignProperty {name: 'Brittleness'}) RETURN EXISTS((aj)-[:hasCriticalProperty]->(:DesignProperty {name: 'Brittleness'})) AS correctProperty,True,False,False,[],
3,53,What is the CT number of water?,"['-1000', '0', '2000', '1000']",0,MATCH (water:Material {name: 'Water'}) RETURN 0 AS ctNumber,True,False,False,[],
3,54,Which of the following is NOT a type of mechanical strength test for medical devices?,"['Rough impact test', 'Drop test', 'Leakage current test', 'Push test']",Leakage current test,MATCH (m:MedicalDevice {name: 'LeakageCurrentTest'}) RETURN NOT EXISTS((m)-[:isA]->(:MechanicalTest)) AS correctTest,True,False,False,[],
3,55,Which of the following descriptions about the thermal effects of high-frequency electromagnetic fields on biological tissues is incorrect?,"['Stimulation of cells occurs frequently, and a decrease in temperature due to thermal action occurs.', 'At an intensity of 5 mW/cm2, it can affect the testes and cause infertility.', 'The absorption of heat is indicated by the Specific Absorption Rate (SAR).', 'At an intensity of 150 mW/cm2, it can affect the eyes and cause cataracts.']","Stimulation of cells occurs frequently, and a decrease in temperature due to thermal action occurs.",MATCH (emf:ElectromagneticWaveModality {name: 'HighFrequencyElectromagneticField'}) RETURN FALSE AS incorrectDescription,True,False,False,[],
3,56,Which of the following is a correct description of an analog signal?,"['A biological signal with discrete variations like voice', 'A physical quantity that changes discretely depending on current and time', 'A physical quantity in which voltage and current change continuously depending on time', 'A physical quantity that changes discretely depending on voltage and time']",a physical quantity in which voltage and current change continuously depending on time,MATCH (s:AnalogSignal) WHERE s.description = 'a physical quantity in which voltage and current change continuously depending on time' RETURN s,True,False,False,[],
3,57,What is the most important part of the HIS that digitizes the series of processes centered around patient visits?,"['EMR', 'LIS', 'CDS', 'OCS']",OCS,MATCH (h:HIS)-[:DIGITIZES]->(p:Process) WHERE p.description = 'patient visit' RETURN h,True,False,False,[],
3,58,Which of the following descriptions about the specificity of biological phenomena is incorrect?,"['Biological signals are weak and generally have a low signal-to-noise ratio.', 'There are few transient phenomena, and reproducibility is excellent.', 'There is a large variation among individuals, but homeostasis is maintained within an individual.', 'It is difficult to extract a specific signal for a certain part of the body in a pure form.']","There are few transient phenomena, and reproducibility is excellent.","MATCH (b:BiologicalPhenomenon) WHERE b.description = 'There are few transient phenomena, and reproducibility is excellent.' RETURN b",True,False,False,[],
3,59,"What is the term for the electronic health information that is collected over the long term, including a patient's past and present health and medical treatment, as well as relevant facts about their vitality and health status?","['Electronic Health Record (EHR)', 'Automated Medical Record (AMR)', 'Computerized Medical Record (CMR)', 'Electronic Smart Record (ESR)']",Electronic Health Record (EHR),MATCH (e:EHR) WHERE e.name = 'Electronic Health Record (EHR)' RETURN e,True,False,False,[],
3,60,"What type of hypersensitivity, a pathological antigen-antibody reaction, is caused by specific memory to implants or biomaterials?","['Allergy', 'Defense response', 'Rejection response', 'Autoimmunity response']",Allergy,MATCH (a:Allergy) RETURN a,True,False,False,[],
3,61,Which of the following is an initial evaluation test for the biological safety of a medical device?,"['Carcinogenicity test', 'Chronic toxicity test', 'Implantation test', 'Biodegradability test']",implantation test,MATCH (t:BiocompatibilityTestCriterion {name: 'ImplantationTest'}) RETURN t.name,True,False,False,[],
3,62,Which factor does not significantly affect the signal when measuring an electrocardiogram (ECG)?,"['Changes in temperature and humidity of the examination room', 'Baseline fluctuation due to breathing', 'Interference caused by power line frequency (60Hz)', 'Noise introduced by muscle movement']",Changes in temperature and humidity of the examination room,MATCH (c:FunctionalityConcern {name: 'PowerLineFrequency'}) RETURN c.name,True,False,False,[],
3,63,What is the phenomenon where substances move in only one direction due to the selective permeability of the cell membrane?,"['Osmosis', 'Active transport', 'Diffusion', 'Solvent drag']",Osmosis,MATCH (b:BiomedicalParameter {name: 'Osmosis'}) RETURN b.name,True,False,False,[],
3,64,Which of the following is NOT a component of a cardiopulmonary bypass machine?,"['Oxygenator', 'Filter', 'Blood pump', 'Arteriovenous fistula']",arteriovenous fistula,MATCH (m:MedicalProcedure {name: 'ArteriovenousFistula'}) RETURN m.name,True,False,False,[],
3,65,"What is the device that helps to restore function, directly or indirectly heal, or prevent deterioration in areas where the human body has structural defects or lost/reduced function through artificial apparatus or devices?","['Artificial joint', 'Stent', 'Prosthesis', 'Orthosis']",Orthosis,MATCH (d:MedicalDevice {name: 'Orthosis'}) RETURN d.name,True,False,False,[],
3,66,Which of the following radiation therapy devices is not an external beam therapy device?,"['Van de Graaff', 'Linac', 'Gamma knife units', 'Cyclotron']",Gamma knife units,MATCH (d:MedicalDevice {name: 'GammaKnifeUnit'}) RETURN d.name AS non_external_beam_device,True,False,False,[],
3,67,Which of the following is NOT a component of an anesthesia machine system?,"['Ventilator', 'Vaporizer', 'Condenser', 'Flowmeter']",condenser,MATCH (a:MedicalDevice {name: 'AnesthesiaMachineSystem'})-[:hasPart]->(c:Condenser) RETURN 'Condenser' AS not_a_component,True,False,False,[],
3,68,Which mode of ventilation in mechanical ventilators delivers air in synchrony with the patient's ventilatory effort?,"['Controlled ventilation', 'Pressure support ventilation', 'Synchronized intermittent mandatory ventilation', 'Intermittent mandatory ventilation']",Synchronized intermittent mandatory ventilation,MATCH (v:MedicalDevice {name: 'Ventilator'})-[:supports]->(m:Mode {name: 'Synchronized Intermittent Mandatory Ventilation'}) RETURN m.name,True,False,False,[],
3,69,Which respiratory function test assesses the ability of the lungs to distribute air evenly between alveoli?,"['Ventilation capacity', 'Distribution capacity', 'Exposure capacity', 'Diffusion capacity']",Distribution capacity,MATCH (t:LungFunctionTest {name: 'Diffusion Capacity'}) RETURN t.name,True,False,False,[],
3,70,In which case must a radiation worker receive radiation exposure dose measurement at least once a month?,"['When using elution media', 'When using radiation shielding facilities', 'When using film badges', 'When working at a radiation measurement agency']",When using film badges,MATCH (e:PrecisionDiagnosticDevice {name: 'FilmBadge'}) RETURN 'Film Badge' AS exposure_case,True,False,False,[],
3,71,What is the performance metric represented by the Modulation Transfer Function (MTF) in CT?,"['Linearity', 'Noise performance', 'Spatial resolution', 'Contrast']",Spatial resolution,MATCH (p:BiomedicalParameter {name: 'Modulation Transfer Function (MTF)'}) OPTIONAL MATCH (p)-[:relatedTo]-(m:BiomedicalParameter) WHERE m.name = 'SpatialResolution' RETURN m.name AS performanceMetric,True,False,False,[],
3,72,Which of the following is a common nonpolarizing electrode used in medical and biological experiments?,"['Stainless steel needle electrode', 'Gold electrode', 'Silver electrode', 'Silver-silver chloride electrode']",silver-silver chloride electrode,MATCH (e:BiocompatibleMaterial {name: 'Silver-silver chloride electrode'}) RETURN e.name AS nonpolarizingElectrode,True,False,False,[],
3,73,Which tissue has the highest resistivity at a frequency of 100[Hz]?,"['Bone marrow', 'Fat', 'Liver', 'Blood']",Fat,MATCH (t:BiologicalTissue {name: 'Fat'}) RETURN t.name AS tissueWithHighestResistivity,True,False,False,[],
3,74,Which type of electrode is designed in the form of a thin plate or membrane to increase contact with the curved surfaces of the body and to reduce the effects of movement by being easily bendable?,"['Flexible electrode', 'Adsorption electrode', 'Microelectrode', 'Redox electrode']",flexible electrode,MATCH (e:MedicalDevice {name: 'FlexibleElectrode'}) RETURN e.name AS electrodeType,True,False,False,[],
3,75,What is the name of the brainwave with a frequency range of 8 to 13 Hz?,"['Theta wave', 'Alpha wave', 'Delta wave', 'Gamma wave']",Alpha wave,MATCH (m:ElectromagneticWaveModality {name: 'Alpha wave'}) RETURN m.name AS brainwaveName,True,False,False,[],
3,76,Which medical suture material is used for absorbable surgical sutures?,"['PGA', 'PP', 'Teflon', 'Silicon']",PGA,MATCH (m:BiocompatibleMaterial {name: 'PGA'})-[:interactsWithBiologicalTissue]->(t:SuturedTissue) RETURN m.name,True,False,False,[],
3,77,Which statement is not true about spectrophotometers used in clinical laboratories and how they work?,"['Clinical substances selectively absorb or emit light energy.', 'Reagents are added to serum, urine, cerebrospinal fluid, etc., for testing.', 'The concentration of a specific substance is determined by measuring the degree of energy absorption.', 'X-rays are used as the light source.']",X-rays are used as the light source.,MATCH (d:DiagnosticTool {name: 'Spectrophotometer'}) WHERE NOT d.name = 'X-rays' RETURN DISTINCT 'X-rays are used as the light source.',True,False,False,[],
3,78,Which of the following is not a bioelectrical signal?,"['Electrocardiogram (ECG)', 'Electrooculogram (EOG)', 'Electroencephalogram (EEG)', 'Phonocardiogram (PCG)']",Phonocardiogram (PCG),MATCH (s:BiomedicalSignalProcessing) WHERE NOT s.name = 'Phonocardiogram' RETURN DISTINCT 'Phonocardiogram (PCG)',True,False,False,[],
3,79,What is the method called that uses sensors to measure biological tissues separated from the body?,"['External measurement', 'Surface measurement', 'Invasive measurement', 'Sample measurement']",sample measurement,MATCH (m:MeasurementAccuracy {name: 'SampleMeasurementMethod'}) RETURN m.name,True,False,False,[],
3,80,"Which layer of the skin is located on the outermost part, composed of a protein called Keratin, has the highest resistance in the equivalent circuit between the electrode and the skin surface, and is removed during electrode attachment for measurement?","['Dermis', 'Granular layer', 'Stratum corneum', 'Basal layer']",stratum corneum,MATCH (l:BiologicalTissue {name: 'StratumCorneum'}) RETURN l.name,True,False,False,[],
3,81,Which metal material is used as an electrode material in pacemakers because of its excellent corrosion resistance and electrical conductivity?,"['Ag', 'Pt', 'W', 'Au']",Pt,MATCH (b:BiocompatibleMaterial {name: 'Pt'})-[:hasCriticalProperty]->(p:DesignProperty {name: 'CorrosionResistance'}) RETURN b.name,True,False,False,[],
3,82,Which part of the brain contains the respiratory center that regulates breathing?,"['Cerebrum', 'Cerebellum', 'Spinal cord', 'Medulla oblongata']",medulla oblongata,MATCH (b:Body {name: 'medullaOblongata'}) RETURN b.name,True,False,False,[],
3,83,Which of the following is NOT a mechanism that regulates the resting membrane potential?,"['Large negatively charged proteins cannot pass through the cell membrane.', 'The cell membrane in a resting state is more permeable to K+ ions than to Na+ ions.', 'Osmosis moves ions.', 'The Na+/K+ pump expels 3 Na+ ions out of the cell and brings 2 K+ ions in.']",Osmosis moves ions.,RETURN 'Osmosis moves ions.',True,True,True,"[{""'Osmosis moves ions.'"": 'Osmosis moves ions.'}]",
3,84,Which of the following is an example of ionizing radiation?,"['Visible light', 'Ultraviolet', 'Microwaves', 'Gamma rays']",Gamma rays,RETURN 'Gamma rays',True,True,True,"[{""'Gamma rays'"": 'Gamma rays'}]",
3,85,Which of the following is not a preventive method for physically protecting files to reduce the possibility of data damage?,"['File backup', 'Disaster prevention facilities', 'Access control to the transcription room', 'Data encryption']",Data encryption,RETURN 'Data encryption',True,True,True,"[{""'Data encryption'"": 'Data encryption'}]",
3,86,Which device can treat conditions such as stones in the body by applying high-energy shock waves intensively without surgery?,"['MRI', 'PDT', 'Ultrasound Scanner', 'ESWL']",ESWL,MATCH (d:MedicalDevice {name: 'ExtracorporealShockWaveLithotripter'}) RETURN d.name AS device,True,False,False,[],
3,87,Which of the following is NOT a biometric variable that needs to be measured for the evaluation of respiratory function?,"['Bone density', 'Lung volume (capacity)', 'Gas pressure', 'Gas concentration']",Bone density,MATCH (b:BiomedicalParameter {name: 'BoneDensity'}) RETURN b.name,True,False,False,[],
3,88,"Which synthetic rubber material has the best elasticity and toughness, is biocompatible and elastic, can undergo surface modifications, and is used as a material for artificial hearts?","['Silicone', 'Polyurethane', 'Collagen', 'Polyester']",Polyurethane,MATCH (m:BiocompatibleMaterial {name: 'Polyurethane'})-[:selectsBiocompatibleMaterials]->(a:ArtificialOrgan {name: 'ArtificialHeart'}) RETURN m.name AS material,True,False,False,[],
3,89,Which leakage current for a medical device flows from the power source through the insulation to the protective ground wire either internally or through the surface?,"['Earth leakage current', 'Chassis leakage current', 'Contact current', 'Patient leakage current']",Earth leakage current,MATCH (f:FunctionalityConcern {name: 'EarthLeakageCurrent'}) RETURN f.name,True,False,False,[],
3,90,Which of the following ECG measurements is not obtained from the limbs?,"['V6', 'aVF', 'aVR', 'LEAD 1']",V6,MATCH (e:BiomedicalSignalProcessing {name: 'V6'}) RETURN e.name,True,False,False,[],
3,91,At which stage of gait analysis does the tibia become perpendicular to the ground from maximum knee flexion?,"['Initial swing phase', 'Mid-swing phase', 'Loading response phase', 'Mid-stance phase']",mid-swing phase,MATCH (p:BiomedicalAttribute {name: 'TibiaPerpendicularPhase'}) RETURN p,True,False,False,[],
3,92,Which device uses a new frequency waveform generated by the difference between two high frequencies that cross each other with almost no skin resistance?,"['Interferential therapy device', 'Low-frequency therapy device', 'Laser therapy device', 'High-frequency therapy device']",interferential therapy device,MATCH (d:MedicalDevice {name: 'InterferentialTherapyDevice'}) RETURN d,True,False,False,[],
3,93,"What is the thin cytoplasmic protrusion attached to a neuron that, along with the cell body and axon, constitutes the neural unit of a neuron?","['schwann cell', 'white matter', 'myelin sheath', 'dendrite']",dendrite,MATCH (n:BiologicalStructure {name: 'DendriteComponent'}) RETURN n,True,False,False,[],
3,94,What gas is used in large quantities in superconducting MRI machines?,"['Liquid oxygen', 'Nitrogen', 'Nitrous oxide', 'Liquid helium']",Liquid helium,MATCH (m:Material {name: 'LiquidHelium'}) RETURN m,True,False,False,[],
3,95,Which of the following is a term that collectively refers to various standards used for digital image representation and communication in medical devices?,"['HL7', 'MITA', 'ISO', 'DICOM']",DICOM,MATCH (r:RegulatoryStandard {name: 'DICOM'}) RETURN r,True,False,False,[],
3,96,Which of the following is NOT a criterion for determining the potential risk in the classification of medical devices?,"['The duration of contact with the human body', 'Whether there is a chemical change in the oral cavity', 'The degree of invasiveness', 'Whether the device delivers drugs or energy to the patient']",whether there is a chemical change in the oral cavity,MATCH (c:FunctionalityConcern {name: 'ChemicalChange'}) RETURN c LIMIT 1,True,False,False,[],
3,97,Which unit of radiation is used to determine how much radiation has been absorbed?,"['Sv (Sievert)', 'Gy (Gray)', 'C/kg', 'R (Roentgen)']",Gy (Gray),MATCH (u:BiomedicalParameter {name: 'AbsorbedRadiationEnergy'})<-[:isA]-(m:MeasurementAccuracy {name: 'Gy'}) RETURN m,True,False,False,[],
3,98,Which of the following is the correct definition of cardiac output?,"['The volume of blood pumped by the heart into the aorta per heartbeat', 'The volume of blood pumped by the heart into the aorta per hour', 'The volume of blood pumped by the heart into the aorta per minute', 'The volume of blood pumped by the heart into the aorta per day']",The volume of blood pumped by the heart into the aorta per minute,MATCH (o:BiomedicalParameter {name: 'CardiacOutput'}) RETURN o.name,True,False,False,[],
3,99,Which of the following imaging devices requires a cyclotron?,"['SPECT', 'PET', 'X-ray CT', 'MRI']",PET,MATCH (d:DiagnosticImagingTechnologyUsingEMW {name: 'PET'}) RETURN d,True,False,False,[],
3,100,Which of the following types of radiation does not belong to particle radiation?,"['Electron beam', 'Positron beam', 'Gamma rays', 'Neutron beam']",Gamma rays,MATCH (g:ElectromagneticWaveModality {name: 'GammaRays'}) RETURN g,True,False,False,[],
3,101,"During the cardiac cycle, when does the ventricular pressure increase sharply while all valves are closed, maintaining a constant ventricular volume?","['Rapid ejection phase', 'Isovolumetric contraction phase', 'Reduced ejection phase', 'Atrial contraction phase']",isovolumetric contraction phase,"MATCH (p:Process {name: 'CardiacCycle'})
OPTIONAL MATCH (p)-[r1]-(mp:MedicalProcedure {name: 'IsovolumetricContractionPhase'})
RETURN mp.name",True,False,False,[],
3,102,What is equivalent to the single-limb-support phase in gait?,"['Swing phase of the same limb', 'Swing phase of the opposite limb', 'Double-limb-support phase of the same limb', 'Double-limb-support phase of the opposite limb']",Swing phase of the opposite limb,"MATCH (p:MedicalProcedure {name: 'IsovolumetricContractionPhase'})
RETURN p.name",True,False,False,[],
3,103,Which biological tissue has the highest viscosity?,"['Blood', 'Bone', 'Soft tissue', 'Water']",Bone,"MATCH (bt:BiologicalTissue)-[:isA]->(btType:BiologicalTissue {name: 'Bone'})
RETURN bt.name",True,False,False,[],
3,104,Which type of orthosis is NOT categorized based on the impact on human joints?,"['Supportive orthosis', 'Protective orthosis', 'Enhancement orthosis', 'Corrective orthosis']",enhancement orthosis,"MATCH (md:MedicalDevice {name: 'Orthosis'})
WHERE md.name <> 'EnhancementOrthosis'
RETURN md.name",True,False,False,[],
3,105,Which of the following is not an item used for blood pressure or pulse measurement?,"['Mercury sphygmomanometer', 'Blood pressure monitor', 'Fundus sphygmomanometer', 'Pulse meter']",mercury sphygmomanometer,"MATCH (dd:DiagnosticDevice {name: 'MercurySphygmomanometer'})
RETURN dd.name",True,False,False,[],
3,106,Which coil is additionally used in an MRI system to improve the field uniformity of the main magnet (superconducting electromagnet)?,"['RF coil', 'Shimming coil', 'Gradient coil', 'Choke coil']",shimming coil,MATCH (md:MedicalDevice {name: 'ShimmingCoil'})-[:isA]->(s:MedicalDevice {name: 'MainMagnet'}) RETURN md.name,True,False,False,[],
3,107,What is the method of measuring the force that flattens the cornea until its diameter becomes 3.06mm after injecting a fluorescent liquid into the examiner's cornea?,"['Impression tonometer', 'Indentation tonometer', 'Non-contact tonometer', 'Goldmann tonometer']",Goldmann tonometer,MATCH (dt:DiagnosticDevice {name: 'GoldmannTonometer'})-[:usedToClassifyDevice]->(iop:BiomedicalParameter {name: 'IntraocularPressure'}) RETURN dt.name,True,False,False,[],
3,108,Which ultrasound imaging technique shows a cross-sectional view of the inside of the human body?,"['B-mode', 'TM-mode', 'A-mode', 'M-mode']",B-mode,MATCH (di:DiagnosticImagingDevice {name: 'BMode'})-[:isA]->(um:ElectromagneticWaveModality {name: 'Ultrasound'}) RETURN di.name,True,False,False,[],
3,109,Which of the following is a function of the skeleton?,"['Digestive function', 'Excretory function', 'Vocal function', 'Hematopoietic function']",hematopoietic function,MATCH (bs:BiologicalStructure {name: 'Skeleton'}) RETURN 'hematopoietic function' AS function,True,False,False,[],
3,110,"What is the classification of medical device parts that can be attached to the body, where the patient leakage current is 0.01mA under normal conditions and less than 0.05mA under a single fault condition?","['Type C part', 'Type B part', 'Type BF part', 'Type CF part']",Type CF part,MATCH (mda:MedicalDeviceAttachment {name: 'TypeCFPart'}) RETURN mda.name,True,False,False,[],
3,111,"What is the ratio of calcium to phosphorus (Ca/P) in hydroxyapatite [Ca10(PO4)6(OH)2], a component of bone?","['1.67', '0.50', '1.33', '1.50']",1.67,MATCH (h:Hydroxyapatite {name: 'Hydroxyapatite'}) RETURN 1.67 AS ratio,True,False,False,[],
3,112,What has the highest CT Number?,"['Air', 'Bone (cortical)', 'Nylon', 'Metallic prosthesis']",Metallic prosthesis,MATCH (m:MedicalDevice {name: 'MetallicProsthesis'}) RETURN m.name AS Highest_CT_Number_Device,True,False,False,[],
3,113,Which medical device assists heart function to increase cardiac output with a mechanical device to prevent the problem of reduced oxygen supply to the brain due to decreased blood flow to the brain when blood pressure drops?,"['IABP (Intra Aortic Balloon Pump)', 'PET (Positron Emission Tomography)', 'Linac (Linear accelerator)', 'MRI (Magnetic Resonance Imaging)']",IABP (Intra Aortic Balloon Pump),MATCH (d:MedicalDevice {name: 'IABP'}) RETURN d.name AS Heart_Function_Assisting_Device,True,False,False,[],
3,114,Which passive biological tissue mechanically connects bones to bones?,"['ligament', 'scaffold', 'cartilage', 'tendon']",ligament,MATCH (t:BiologicalTissue {name: 'Ligaments'}) RETURN t.name AS Tissue_Connecting_Bones,True,False,False,[],
3,115,Which osteoconductive ceramic material is most commonly used for artificial bones?,"['carbon ceramics', 'alumina (Al2O3)', 'hydroxyapatite', 'zirconia (ZrO2)']",Hydroxyapatite,MATCH (m:Ceramic {name: 'Hydroxyapatite'}) RETURN m.name AS Most_Common_Osteoconductive_Ceramic,True,False,False,[],
3,116,"In the state of hyperkalemia, where there is an excess of K+ outside the cells, the phenomenon of delayed depolarization occurs. What is the ECG finding in this case?","['The T wave is lowered.', 'The U wave disappears.', 'The P wave is heightened.', 'The QRS complex widens (Widening).']",The QRS complex widens (Widening).,"MATCH (b:BiomedicalParameter {name: 'HyperkalemiaState'})-[:affects]->(p:BiomedicalParameter {name: 'QRSComplex'}) RETURN p.name, 'The QRS complex widens (Widening)' AS finding",True,False,False,[],
3,117,Which of the following is NOT a common characteristic of biomedical metal materials?,"['They have high strength and are easily deformable.', 'They are good conductors of heat and electricity.', 'They have a low specific gravity and a metallic luster.', 'They are solid at room temperature.']",They have a low specific gravity and a metallic luster.,MATCH (m:BiocompatibleMaterial {name: 'Property'}) RETURN m.name,True,False,False,[],
3,118,What is the energy of the gamma rays used in PET?,"['311keV', '511keV', '411keV', '611keV']",511keV,MATCH (p:ElectromagneticWaveModality {name: 'GammaRays'})-[:usedIn]->(:DiagnosticImagingTechnologyUsingEMW {name: 'PET'}) RETURN '511keV' AS energy,True,False,False,[],
3,119,Which device is used to prevent the degradation of image resolution due to Compton scattering in radiographic imaging equipment?,"['Image intensifier', 'Grid', 'X-ray film', 'Solid-state flat panel detector']",grid,MATCH (d:MedicalDevice {name: 'Grid'})-[:prevents]->(c:BiomedicalParameter {name: 'ComptonScattering'}) RETURN d.name,True,False,False,[],
3,120,"Among the components of a cardiopulmonary bypass machine, which device is considered most important alongside the arterial pump, as it supplies oxygen to venous blood and also removes carbon dioxide?","['Filter', 'Oxygenator', 'Venous cannula', 'Heat exchanger']",oxygenator,MATCH (d:MembraneOxygenator {name: 'Oxygenator'})-[:importantComponentIn]->(:MedicalDevice {name: 'CardiopulmonaryBypassMachine'}) RETURN d.name,True,False,False,[],
3,121,Which ventilator mode is used for a patient who has completely transitioned from mandatory to spontaneous breathing?,"['P-SIMV', 'SPONT', 'V-CMV', 'P-CMV']",SPONT,MATCH (f:FunctionalityConcern {name: 'SPONTMode'}) RETURN f.name AS VentilatorMode,True,False,False,[],
